微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
y0ktXhHTj,我隔一段时间就会冒出这个想法：在某某之乡的网友中，随机抽样100人，请门萨测智商，然后在天涯上公布结果。同时附上草榴网友的测试结果作为对照组。  ,无,无,2012-01-11 23:05,微博 weibo.com,0,7,14
y0kpHoD19,存折有两种：结算存折，储蓄存折。结算存折可转帐，储蓄存折不能转账——无论转出还是转入。2003年《人民币银行结算账户管理办法》规定的。这一点，某银行的出纳不知道，喊出柜台主管来也不知道，都说不存在这种区别。我作为顾客得教银行工作人员金融知识，你说在中国当老百姓容易么？  ,无,无,2012-01-11 22:55,微博 weibo.com,0,10,10
y0kfjvhpj,爱用反义疑问句而不是疑问句的人一般特别自信，所以他们经常说“难道……不是……吗”？用陈述句代替疑问句则反映出内心的不自信：想得到回答，却又生怕问的问题露怯。  ,无,无,2012-01-11 22:29,微博 weibo.com,0,1,3
y0isDgweG,国内企业对安全研究社区的态度，多数还停留在“公关”甚至恐吓上。导致了一大怪象：中国研究者不愿研究中国软件。但漏洞不会因为你不认帐就自己消失。企业迟早要做出选择：更友好地和国内社区合作，改进软件；或者穿着皇帝的新装，让漏洞一个一个默默录入国外的漏洞库。然后，某一天，嘭！  ,无,无,2012-01-11 17:57,微博桌面,58,280,29
y0ihJfnHv,这些年一直强调重要信息系统要尽可能用国产软件，怕国外产品里留了猫腻。这个初衷当然没错。但考虑到国产软件安全性的现状，国外软件 VS 国产软件，实际上就是【未知数量的、可能的、故意留下的后门】VS 【大量的、几乎肯定的、无意留下的漏洞】。  ,无,无,2012-01-11 17:30,微博桌面,4,187,33
y0fPD9io0,目前，ZDI、VeriSign这类收购漏洞的第三方公司对中国网站、软件还没特别感兴趣（或者暗地里已经开始了？）。但只要他们开始感兴趣，我想每个漏洞5000美金起的价钱，对不愿做地下产业的人还是有吸引力的。想象一下：大量国内网站、国产软件的漏洞掌握在国外公司（政府？）的手里。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1doybm644z9j.jpg,无,2012-01-11 11:15,微博桌面,0,44,14
y0fpizt16,没有1984年颁布的《中华人民共和国专利法》，1990年颁布的《中华人民共和国著作权法》，就不可能有中国今天的经济发展。“No More Free Bugs”，什么时候国内能有这个共识，信息安全就算走上轨道了，或可和欧美一拼。  原图 ,http://ww3.sinaimg.cn/large/53899d01gw1doy9iq9jbbj.jpg,无,2012-01-11 10:10,微博 weibo.com,0,35,15
y08TbwugI,向新浪微博的同学报告个bug http://www.a.com/a?url=http://www.aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.com  ,无,无,2012-01-10 17:35,微博 weibo.com,0,227,105
y07CQuG47,#假新闻# 据说百度要改版。（图片来自@蛋东）  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1doxbdyf9vdj.jpg,无,2012-01-10 14:22,微博桌面,0,25,8
y06Zz6zsh,南京玄武区郑重承诺：前二十名海归创业者可免费上《非诚勿扰》。（图片来自@破破的桥）  原图 ,http://ww3.sinaimg.cn/large/53899d01gw1dox8k7vczij.jpg,无,2012-01-10 12:45,微博 weibo.com,0,8,3
y06xJo9QO,刚才某QQ群里几个中老年男性在讨论HR娘。有人说照片是假象，最多A+而已；有人说是B。@吴鲁加 说 @glacier 十几个手下，起码都是C，有的还是C++。  ,无,无,2012-01-10 11:36,微博 weibo.com,1,36,20
y05Ib3V7m,又dangerous了  原图 ,http://ww2.sinaimg.cn/large/53899d01gw1dox2xfc8cxj.jpg,无,2012-01-10 09:29,微博 weibo.com,0,8,4
y00J6FKPu,这一期《超好看》作家排行榜中，@钱莉芳《天命》的质量指数以3.9分和《诛仙II》并列第一。国内女科幻作家不多，且多数作文艺小清新状。钱莉芳身兼优秀科幻作家、右派文艺愤青两角，珍稀而罕见。我作为一个中老年右派普通愤青，特此推荐关注她的微博。  ,无,无,2012-01-09 20:48,微博 weibo.com,0,10,3
xFUQyisFV,@humeafo，关于素食，我也有些话打算说，不过你可以先看看这张图。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dow25e2r3dj.jpg,无,2012-01-09 12:18,微博 weibo.com,0,15,4
xFTVYcG6z,今天《中国青年报》刊载了一篇文章：《清华大学发布2011年度“社会进步研究报告”——须警惕“石头摸上了瘾，连河也不想过了”》http://t.cn/SXWpz9。当然，现已果断从网站上删除了。报告中提出了走出“转型陷阱”的三条道路——不过，估计他们自己也不信这三条路能安安稳稳走过去。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dovy49wkinj.jpg,无,2012-01-09 09:59,微博 weibo.com,0,90,20
xFOfVooNO,北京市食品安全办公室发布的上周抽查结果。从检测结果看，这不是往蜂蜜里掺白糖，是往白糖里掺了点蜂蜜。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dov9177lgdg.gif,无,2012-01-08 19:31,微博 weibo.com,0,11,1
xFLdOB3Is,SMTH上这个已经被删掉的帖子，文字不多，内容丰富。譬如“99%都出国做了主妇”——这反映了现实。人家说说柴米油盐，她觉得刻薄——这反映了心态。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1douvpf6mcnj.jpg,无,2012-01-08 11:48,微博 weibo.com,0,9,3
xFGu1A0Nk,常听说张将军的茅山派咒术修为如何了得，甚至能和球王贝利的巫毒派咒术一争高下。这回不由得不信了：《2011-11-23，张召忠：朝鲜半岛近期不会出现紧张局势》 http://t.cn/SVG0Sz  ,无,无,2012-01-07 23:44,微博 weibo.com,0,6,2
xFEvmsLcQ,在火车站看到有人挥手喊：“没买到票的乡亲们，跟我来”！我就跟着上车了。#承认纯属虚构，不必费心辟谣#  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1dou21cordaj.jpg,无,2012-01-07 18:42,微博 weibo.com,0,25,5
xFuLy3U9B,台上柳岩同志欢蹦乱跳，台下众男艺人表情各异。最纯真是林志颖，最有趣是郭德纲。猛击左边GIF动画，或直接把右边视频进度条拖到44秒处。 http://t.cn/SJTfMi  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1dosv1vv2vig.gif,无,2012-01-06 17:54,微博 weibo.com,0,10,5
xFrru9nt0,听说过饥渴营销、病毒营销……这算是国情营销吧。本来这类东西送年纪大点的领导不是很合适，现在就合适了。中国人真聪明。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1dosgdmb2klj.jpg,无,2012-01-06 09:27,微博 weibo.com,0,25,9
xFbHFC3O8,看到这条微博（http://weibo.com/1838598957/xFb9pkOdF），我想起另一件事。两年前我开始统计国内地陷的新闻，录入在google earth中。到8个的时候，我发了一次（http://t.cn/77jeC）。现在共录入超过50个。从地理分布看，这类事件应该不能用发达不发达解释了，应该有类似地质构造这样的原因。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1doqiwagyf5j.jpg,无,2012-01-04 17:23,微博 weibo.com,1,4,3
xF9RxbphD,“猪肉价格上涨，城镇居民抱怨，乡下农民高兴。两边都是民，谁代表人民利益？房价下跌，没房的叫好，有房的打砸售楼处。两边都是民，谁代表人民利益？房价怎样走才算符合人民利益？” 推荐@许小年 这篇《当抽象的人民遇到具体的个人利益》：【http://t.cn/SiHo4K】。  ,无,无,2012-01-04 12:41,微博 weibo.com,0,32,9
xF2DRjaHh,http://t.cn/SJUtj6 2011年无锡法院十大典型案例之一： 看见小孩落水->果断扭头回家->发现落水的是自己儿子->起诉居委会没有尽到义务。我想找一种正常人看完这件事后合理的情绪，居然找不到。  ,无,无,2012-01-03 18:19,微博 weibo.com,0,19,8
xF2mokZ5g,看看这个新闻，有助于更全面地了解人类——我就不说“中国人”了：http://t.cn/SiiYxN  ,无,无,2012-01-03 17:36,微博 weibo.com,0,5,4
xF0WGnjgG,《Sucker Punch》是一部很有力量的电影。这是力量还存在于《Sin City》、《Shut Me Up》、《The Punisher》、《Crank》、《V for Vendetta》中。只不过《Sucker Punch》以更加（比剪刀老爷的理解力稍稍更加了一些）隐喻的方式表达了这种力量，把自己弄得像《变形金刚》——最多《杀死比尔》一样。  ,无,无,2012-01-03 13:59,微博 weibo.com,4,37,7
xEQXZ5UKh,瞟了一眼湖南台晚会，正看到筷子兄弟和树妖姥姥在唱《老男孩》。估计是为了突出自家的树妖姥姥，音响师明显把筷子兄弟的声音调小了。没看过的可以看看原版：http://t.cn/SJDVXq  ,无,无,2012-01-02 12:35,微博 weibo.com,0,3,2
xEQLkgeAz,新浪这个细节很用心：  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1donyg7rmkfj.jpg,无,2012-01-02 12:04,微博 weibo.com,0,4,7
xEJIU3qNl,【我们终于克服了所有难题，实现了对宏观物体的量子传输。实际上就是把你先转换成量子态……】【这和杀死这边的“我”，然后在那边唤醒“我”的拷贝有什么不同？】【实际上，没什么不同——和你的每一次入睡、每一次醒来，也没什么不同，想想看吧。】【……有咖啡吗？】  ,无,无,2012-01-01 18:09,微博 weibo.com,0,15,8
xEB5i4XcZ,国家地理播了一期节目，讲世界神秘史上著名的“水晶骷髅”。这东西的传说之一是即使用现代工具也无法做出来。节目制作者首先要戳破这个传说。他们找啊找，结果发现中国人早就做这玩意在网上卖了……  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1dom1737kzgj.jpg,无,2011-12-31 20:09,微博 weibo.com,51,7786,571
xEAdB3UUm,一外地同事说某电商网站登陆过程明文传输，并截了图。虽然他把图中用户名密码部分涂抹掉了，但Session Cookie没抹。我用这Cookie成功进入他的帐号。这是第一个设计问题：校验Cookie至少应大致判断用户的IP段。我Logout后，再重复上面过程，仍然能以他的身份进入帐户。这是第二个设计问题：二。  ,无,无,2011-12-31 17:57,微博 weibo.com,2,96,44
xEA2cfVDk,从10年来的发展趋势看，网络地下产业未来主要获利方式可能是从事商业间谍活动。  ,无,无,2011-12-31 17:29,微博 weibo.com,0,19,10
xEzj7u2jH,深圳市确诊了一个禽流感病例，患者已死亡：http://t.cn/SJq2rF。从发病到死亡只有十天。  ,无,无,2011-12-31 15:38,微博 weibo.com,0,21,1
xEyABgN4a,黑客组织Anonymous对支持SOPA法案的公司和个人下了战表。http://t.cn/SxrIG3  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1dolq7l1k7uj.jpg,无,2011-12-31 13:48,微博 weibo.com,0,45,14
xEr6E2yv4,北京市质量技术监督局和国家质检总局通报的本周抽查不合格食品名单：  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dokt646tn6g.gif,无,2011-12-30 18:45,微博 weibo.com,1,18,3
xEqITieWi,今天公司的管理员邮箱收到一封表扬信。因为当事人向来低调，不愿张扬，所以我把他名字打上马赛克。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dokrcdj5kjj.jpg,无,2011-12-30 17:47,微博 weibo.com,0,34,22
xEqaKEAF2,看到一个被DoS的网站，管理员把首页改成了这么句话：“如要攻击请采取CC攻击，不要打大流量，会影响别人”。  ,无,无,2011-12-30 16:22,微博 weibo.com,1,35,17
xEiHD8Jtm,在遥远的欧洲，有一个中国，叫做意大利：http://t.cn/7wfmx  ,无,无,2011-12-29 21:21,微博 weibo.com,0,46,12
xEimu3lyS,常听人说意大利就是欧洲的中国。但因为没去过，对此认识不深刻。现在有点理解了。中国广播网：“意大利警方调查发现，该国出产橄榄油中5瓶有4瓶为勾兑……这一造假行为是由意大利进口公司和销售公司联合会牵头，有13家意大利最大的橄榄油制造商被卷入，其中一些是知名品牌。” http://t.cn/Sx9btS  ,无,无,2011-12-29 20:29,微博 weibo.com,0,11,8
xEfXddhzq,2009年的“跨省”和“70码”后，天涯上出现了两篇文章：http://t.cn/hm1jV，http://t.cn/Sxx9vv。我提出证据怀疑发文和顶帖的都是五毛： http://t.cn/Sxx9vP http://t.cn/SxxKss。现在数据泄漏，正好一辨真伪：这些ID的密码都相同，邮箱显然也是批量注册。另外，五毛军团数量之大远超想象。  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1dojfy4730aj.jpg,无,2011-12-29 14:22,微博 weibo.com,1,6021,1498
